Email_Sent,Called,Name,Business_Type,Address,City,Country,Phone,Website,Email,Email_Status,Email_Source,Email_Confidence,Google_Rating,Review_Count,Source,Zone,Distance_To_Stadium,Email_Lucas,Email_Anthony,Email_Jacob,Email_Opened
FALSE,FALSE,Camino Real Monterrey,hotel,"Lázaro Cárdenas 1002 Col Delegación Valle Oriente San Pedro Garza García, Zona San Agustín, 66260 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 1223 3200,https://www.caminoreal.com/caminoreal/camino-real-fashion-drive-monterrey,emilio.pena@caminoreal.com,valid,hunter_search,99,4.5,1725,seeded_real,downtown_zone,11 km,"Hi Camino Real Monterrey team,

There's a World Cup game 11 km from Camino Real Monterrey, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Camino Real Monterrey specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Camino Real Monterrey

Worth taking a look? I can send over a quick Camino Real Monterrey snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Lucas","Hi Camino Real Monterrey team,

There's a World Cup game 11 km from Camino Real Monterrey, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Camino Real Monterrey specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Camino Real Monterrey

Worth taking a look? I can send over a quick Camino Real Monterrey snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Anthony","Hi Camino Real Monterrey team,

There's a World Cup game 11 km from Camino Real Monterrey, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Camino Real Monterrey specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Camino Real Monterrey

Worth taking a look? I can send over a quick Camino Real Monterrey snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Jacob",
FALSE,FALSE,The Old Mike,sports_bar,"Av. las Americas 620-local 8, Riberas del Contry, 67170 Guadalupe, N.L., Mexico",Monterrey,Mexico,+52 81 2343 3462,https://www.instagram.com/the.oldmike/,soniaalam@instagram.com,accept_all,hunter_search,94,4.4,147,google_places_enriched,texas_live_zone,0.6 km,"Hi The Old Mike team,

There's a World Cup game 0.6 km from The Old Mike, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for The Old Mike specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for The Old Mike

Worth taking a look? I can send over a quick The Old Mike snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Lucas","Hi The Old Mike team,

There's a World Cup game 0.6 km from The Old Mike, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for The Old Mike specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for The Old Mike

Worth taking a look? I can send over a quick The Old Mike snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Anthony","Hi The Old Mike team,

There's a World Cup game 0.6 km from The Old Mike, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for The Old Mike specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for The Old Mike

Worth taking a look? I can send over a quick The Old Mike snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Jacob",
FALSE,FALSE,Zitla Y Zicatela Restaurante Bar,sports_bar,"Av. Pablo Livas 2500-Local 28, La Silla, 64700 Guadalupe, N.L., Mexico",Monterrey,Mexico,+52 81 8398 6227,https://instagram.com/zitlayzicatela?igshid=MDM4ZDc5MmU=,soniaalam@instagram.com,accept_all,hunter_search,94,4.2,983,google_places_enriched,texas_live_zone,0.9 km,"Hi Zitla Y Zicatela Restaurante Bar team,

There's a World Cup game 0.9 km from Zitla Y Zicatela Restaurante Bar, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Zitla Y Zicatela Restaurante Bar specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Zitla Y Zicatela Restaurante Bar

Worth taking a look? I can send over a quick Zitla Y Zicatela Restaurante Bar snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Lucas","Hi Zitla Y Zicatela Restaurante Bar team,

There's a World Cup game 0.9 km from Zitla Y Zicatela Restaurante Bar, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Zitla Y Zicatela Restaurante Bar specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Zitla Y Zicatela Restaurante Bar

Worth taking a look? I can send over a quick Zitla Y Zicatela Restaurante Bar snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Anthony","Hi Zitla Y Zicatela Restaurante Bar team,

There's a World Cup game 0.9 km from Zitla Y Zicatela Restaurante Bar, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Zitla Y Zicatela Restaurante Bar specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Zitla Y Zicatela Restaurante Bar

Worth taking a look? I can send over a quick Zitla Y Zicatela Restaurante Bar snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Jacob",
FALSE,FALSE,El Guayabo,sports_bar,"Industrias del Ote. 4105, Villa Española, 67118 Guadalupe, N.L., Mexico",Monterrey,Mexico,+52 81 8364 7645,http://linktr.ee/elguayabomty,tim@linktr.ee,valid,hunter_search,94,4.6,2078,google_places_enriched,texas_live_zone,4.6 km,"Hi El Guayabo team,

There's a World Cup game 4.6 km from El Guayabo, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for El Guayabo specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for El Guayabo

Worth taking a look? I can send over a quick El Guayabo snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Lucas","Hi El Guayabo team,

There's a World Cup game 4.6 km from El Guayabo, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for El Guayabo specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for El Guayabo

Worth taking a look? I can send over a quick El Guayabo snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Anthony","Hi El Guayabo team,

There's a World Cup game 4.6 km from El Guayabo, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for El Guayabo specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for El Guayabo

Worth taking a look? I can send over a quick El Guayabo snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Jacob",
FALSE,FALSE,La Divina Linda Vista,sports_bar,"Av. Miguel Alemán 4443, Linda Vista, 67123 Guadalupe, N.L., Mexico",Monterrey,Mexico,+52 81 8334 8044,http://www.instagram.com/ladivinamty/,soniaalam@instagram.com,accept_all,hunter_search,94,4.6,1095,google_places_enriched,texas_live_zone,2.6 km,"Hi La Divina Linda Vista team,

There's a World Cup game 2.6 km from La Divina Linda Vista, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for La Divina Linda Vista specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for La Divina Linda Vista

Worth taking a look? I can send over a quick La Divina Linda Vista snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Lucas","Hi La Divina Linda Vista team,

There's a World Cup game 2.6 km from La Divina Linda Vista, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for La Divina Linda Vista specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for La Divina Linda Vista

Worth taking a look? I can send over a quick La Divina Linda Vista snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Anthony","Hi La Divina Linda Vista team,

There's a World Cup game 2.6 km from La Divina Linda Vista, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for La Divina Linda Vista specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for La Divina Linda Vista

Worth taking a look? I can send over a quick La Divina Linda Vista snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Jacob",
FALSE,FALSE,El Lugar de Max,sports_bar,"Gral. Plutarco Elías Calles 226, Azteca, 67150 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 8337 2665,https://www.lugardemax.com/,facturacion@lugardemax.com,accept_all,scraped_website,81,4.6,9024,google_places_enriched,texas_live_zone,1.3 km,"Hi El Lugar de Max team,

There's a World Cup game 1.3 km from El Lugar de Max, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for El Lugar de Max specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for El Lugar de Max

Worth taking a look? I can send over a quick El Lugar de Max snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Lucas","Hi El Lugar de Max team,

There's a World Cup game 1.3 km from El Lugar de Max, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for El Lugar de Max specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for El Lugar de Max

Worth taking a look? I can send over a quick El Lugar de Max snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Anthony","Hi El Lugar de Max team,

There's a World Cup game 1.3 km from El Lugar de Max, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for El Lugar de Max specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for El Lugar de Max

Worth taking a look? I can send over a quick El Lugar de Max snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Jacob",
FALSE,FALSE,Hotel Privada Guadalupe,hotel,"C. Washington 1057, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 8343 0741,http://www.privadaguadalupe.com.mx/,contacto@privadaguadalupe.com.mx,valid,scraped_website,100,4.1,534,google_places_enriched,arlington_hotels_zone,6.0 km,"Hi Hotel Privada Guadalupe team,

There's a World Cup game 6.0 km from Hotel Privada Guadalupe, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Hotel Privada Guadalupe specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Hotel Privada Guadalupe

Worth taking a look? I can send over a quick Hotel Privada Guadalupe snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Lucas","Hi Hotel Privada Guadalupe team,

There's a World Cup game 6.0 km from Hotel Privada Guadalupe, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Hotel Privada Guadalupe specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Hotel Privada Guadalupe

Worth taking a look? I can send over a quick Hotel Privada Guadalupe snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Anthony","Hi Hotel Privada Guadalupe team,

There's a World Cup game 6.0 km from Hotel Privada Guadalupe, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Hotel Privada Guadalupe specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Hotel Privada Guadalupe

Worth taking a look? I can send over a quick Hotel Privada Guadalupe snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Jacob",
FALSE,FALSE,Hotel Ecovergel Santa Lucía,hotel,"Ignacio Allende 920, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 2028 2060,http://www.ecovergel.com/,gerenciabarrio@ecovergel.com,valid,hunter_search,10,4.2,88,google_places_enriched,arlington_hotels_zone,6.3 km,"Hi Hotel Ecovergel Santa Lucía team,

There's a World Cup game 6.3 km from Hotel Ecovergel Santa Lucía, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Hotel Ecovergel Santa Lucía specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Hotel Ecovergel Santa Lucía

Worth taking a look? I can send over a quick Hotel Ecovergel Santa Lucía snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Lucas","Hi Hotel Ecovergel Santa Lucía team,

There's a World Cup game 6.3 km from Hotel Ecovergel Santa Lucía, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Hotel Ecovergel Santa Lucía specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Hotel Ecovergel Santa Lucía

Worth taking a look? I can send over a quick Hotel Ecovergel Santa Lucía snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Anthony","Hi Hotel Ecovergel Santa Lucía team,

There's a World Cup game 6.3 km from Hotel Ecovergel Santa Lucía, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Hotel Ecovergel Santa Lucía specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Hotel Ecovergel Santa Lucía

Worth taking a look? I can send over a quick Hotel Ecovergel Santa Lucía snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Jacob",
FALSE,FALSE,Hoteles Antigua - Casona Allende,hotel,"Ignacio Allende 1113, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 3038 3233,https://hotelesantigua.mx/,ar@hotelesantigua.mx,valid,scraped_website,89,4.8,191,google_places_enriched,arlington_hotels_zone,6.1 km,"Hi Hoteles Antigua - Casona Allende team,

There's a World Cup game 6.1 km from Hoteles Antigua - Casona Allende, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Hoteles Antigua - Casona Allende specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Hoteles Antigua - Casona Allende

Worth taking a look? I can send over a quick Hoteles Antigua - Casona Allende snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Lucas","Hi Hoteles Antigua - Casona Allende team,

There's a World Cup game 6.1 km from Hoteles Antigua - Casona Allende, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Hoteles Antigua - Casona Allende specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Hoteles Antigua - Casona Allende

Worth taking a look? I can send over a quick Hoteles Antigua - Casona Allende snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Anthony","Hi Hoteles Antigua - Casona Allende team,

There's a World Cup game 6.1 km from Hoteles Antigua - Casona Allende, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Hoteles Antigua - Casona Allende specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Hoteles Antigua - Casona Allende

Worth taking a look? I can send over a quick Hoteles Antigua - Casona Allende snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Jacob",
FALSE,FALSE,Hoteles Antigua - Santa Lucía MTY,hotel,"Nicolás Martínez 610, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 3038 3233,https://hotelesantigua.mx/,ar@hotelesantigua.mx,valid,scraped_website,89,4.7,193,google_places_enriched,arlington_hotels_zone,6.1 km,"Hi Hoteles Antigua - Santa Lucía MTY team,

There's a World Cup game 6.1 km from Hoteles Antigua - Santa Lucía MTY, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Hoteles Antigua - Santa Lucía MTY specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Hoteles Antigua - Santa Lucía MTY

Worth taking a look? I can send over a quick Hoteles Antigua - Santa Lucía MTY snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Lucas","Hi Hoteles Antigua - Santa Lucía MTY team,

There's a World Cup game 6.1 km from Hoteles Antigua - Santa Lucía MTY, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Hoteles Antigua - Santa Lucía MTY specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Hoteles Antigua - Santa Lucía MTY

Worth taking a look? I can send over a quick Hoteles Antigua - Santa Lucía MTY snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Anthony","Hi Hoteles Antigua - Santa Lucía MTY team,

There's a World Cup game 6.1 km from Hoteles Antigua - Santa Lucía MTY, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Hoteles Antigua - Santa Lucía MTY specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Hoteles Antigua - Santa Lucía MTY

Worth taking a look? I can send over a quick Hoteles Antigua - Santa Lucía MTY snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Jacob",
FALSE,FALSE,Hotel Centria,hotel,"Miguel Hidalgo y Costilla Lote Oriente 319, Centro, 64000 Monterrey, N.L., Mexico",Monterrey,Mexico,+52 81 1091 0144,https://www.hotelcentria.mx/,reservaciones@hotelcentria.mx,valid,scraped_website,89,4.7,182,google_places_enriched,arlington_hotels_zone,7.0 km,"Hi Hotel Centria team,

There's a World Cup game 7.0 km from Hotel Centria, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Hotel Centria specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Hotel Centria

Worth taking a look? I can send over a quick Hotel Centria snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Lucas","Hi Hotel Centria team,

There's a World Cup game 7.0 km from Hotel Centria, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Hotel Centria specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Hotel Centria

Worth taking a look? I can send over a quick Hotel Centria snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Anthony","Hi Hotel Centria team,

There's a World Cup game 7.0 km from Hotel Centria, in less than 50 days, and 2× Estadio BBVA (110K) worth of fans coming to Monterrey.

We're CrowdReady - a group of data scientists building actionable reports for Monterrey businesses. We pulled the numbers for Hotel Centria specifically:

- who's coming (countries, ages, spending profile)
- when they'll be near you, hour by hour, on game day
- a Facebook/Instagram ad you can launch before kickoff— copy, audience, budget
- a day-of plan: when to staff up, what to stock, what to price up
- the single move with the highest projected revenue for Hotel Centria

Worth taking a look? I can send over a quick Hotel Centria snapshot today with the key numbers and the clearest opportunity we see.

If it's useful, 15 minutes on Zoom and I'll show you how to deploy it.

Cheers,
Jacob",
